video_id,clip_id,text,label,label_T,label_A,label_V,annotation,mode,angry,disgust,fear,happy,sad,surprise,neutral
video_0016,0015,你有什么心结可以对我说，不要伤害女同学。,-1.0,-0.8,-0.8,-1.0,Negative,train,0.32509899139404297,0.03835069015622139,0.05194511637091637,0.06753252446651459,0.10663402080535889,0.34541407227516174,0.06502457708120346
video_0016,0016,讨厌就不愿意和你们这些男孩玩，气死老娘了。,-1.0,-1.0,-0.6,-1.0,Negative,test,0.20907147228717804,0.24187727272510529,0.1567528396844864,0.0003923199255950749,0.3252042233943939,0.06565917283296585,0.0010427460074424744
video_0016,0017,你们说夏洛什么时候能找她呀？,-1.0,0.0,-0.2,-1.0,Negative,train,0.09721454977989197,0.03496839106082916,0.06696508824825287,0.07417882978916168,0.05964190885424614,0.6272265911102295,0.03980463743209839
video_0016,0018,我警告你别瞎叫，我跟夏洛的事还不一定呢，讨厌。,-1.0,-1.0,-0.2,-1.0,Negative,train,0.21365715563297272,0.3859020471572876,0.012912169098854065,0.0038514025509357452,0.1078638806939125,0.26829245686531067,0.007520891260355711
video_0016,0019,我会对你负责任,1.0,0.8,0.6,1.0,Positive,train,0.10955691337585449,0.07186128199100494,0.04635417088866234,0.11714566498994827,0.10087558627128601,0.38540220260620117,0.16880418360233307
video_0016,0020,冬梅，你是入学以来第一个主动要求坐在我身边的,1.0,0.6,0.6,1.0,Positive,valid,0.0011608373606577516,0.0005548766348510981,0.0009344239952042699,0.011149710975587368,0.0008668922819197178,0.9838624000549316,0.0014708316884934902
video_0016,0021,放心吧，让一个人毁灭之前，必须先让其膨胀,-1.0,-0.8,-1.0,-1.0,Negative,train,0.038045484572649,0.02641119435429573,0.08708003908395767,0.12879744172096252,0.04557941481471062,0.661881685256958,0.012204754166305065
video_0016,0022,现在好了，汽水不冰了，可我的心却是冰冰的,-1.0,-1.0,-0.6,-1.0,Negative,test,0.23761539161205292,0.026230838149785995,0.01987403817474842,0.030126215890049934,0.43798530101776123,0.06693409383296967,0.18123410642147064
video_0016,0023,好，只要你现在告诉我你讨厌我，我就永远在你面。,-1.0,-0.8,-1.0,-1.0,Negative,test,0.28780972957611084,0.16895030438899994,0.04194919019937515,0.11842916160821915,0.055577851831912994,0.2799089550971985,0.04737480357289314
video_0016,0024,看不出来呀，小伙子啊，挺会聊天啊！,1.0,1.0,1.0,1.0,Positive,train,0.005196463316679001,0.006215158849954605,0.002055399352684617,0.2852057218551636,0.005203080363571644,0.6848682165145874,0.011256005614995956
video_0016,0025,差钱的话，你告诉我个数，我回去凑还不行吗？,0.0,-0.8,-0.6,-0.4,Neutral,train,0.14867570996284485,0.07023327052593231,0.05391217768192291,0.13142390549182892,0.133709117770195,0.3444471061229706,0.11759871244430542
video_0016,0026,唉，你能不能就我现在这身儿行头记性？即兴赋诗一首。,1.0,0.4,0.4,1.0,Positive,train,0.04620084539055824,0.014437949284911156,0.006678679492324591,0.0762360692024231,0.023249518126249313,0.8224130868911743,0.0107837850227952
video_0016,0027,早就不练了，有一年比赛，我把标枪扎，裁判身上了，后来就被终身禁赛了。,0.4,-0.6,0.2,1.0,Positive,train,0.05999785289168358,0.024809038266539574,0.028230441734194756,0.018255194649100304,0.050549399107694626,0.7891383767127991,0.029019730165600777
video_0016,0028,怎么，吃不惯啊,0.0,-0.8,-0.8,1.0,Neutral,valid,0.04383697733283043,0.07945764809846878,0.035441767424345016,0.012503370642662048,0.06399127095937729,0.7440890073776245,0.020679889246821404
video_0016,0029,哎呀，你慢点吃，又没人跟你抢,1.0,0.2,1.0,1.0,Positive,train,0.019294653087854385,0.009776071645319462,0.008992105722427368,0.15560850501060486,0.014771644026041031,0.30010372400283813,0.49145326018333435
video_0016,0030,曾经做过一个梦，梦见咱俩结婚了,0.0,1.0,0.4,0.0,Neutral,train,0.14392998814582825,0.0377337709069252,0.04909990355372429,0.1321941763162613,0.04742182791233063,0.41586971282958984,0.173750638961792
video_0016,0031,你为了让我戒烟，把家里所有的打火机都藏在暖气片后面,-0.4,-0.4,-0.6,0.0,Negative,valid,0.03595348820090294,0.005548510234802961,0.06488486379384995,0.02331703156232834,0.01067622285336256,0.8501762747764587,0.009443612769246101
video_0016,0032,也是茴香的味道，能让我在将来厌倦你的时候多去回想你的好。,-1.0,0.6,0.0,-1.0,Negative,train,0.020401058718562126,0.010456858202815056,0.006387965753674507,0.878285825252533,0.00875270925462246,0.06226592883467674,0.013449590653181076
video_0016,0033,夏洛夏洛，我赢了，夏洛你知道吗，我为了打败你这套连招我练了多少年啊？,1.0,1.0,1.0,1.0,Positive,test,0.18015176057815552,0.011036318726837635,0.006652411539107561,0.025595661252737045,0.016465989872813225,0.7488108277320862,0.011287114582955837
video_0016,0034,大春我真嫉妒你，能像个傻逼似的。,0.8,-0.2,0.2,1.0,Positive,test,0.0716276690363884,0.07703781872987747,0.008750694803893566,0.020219074562191963,0.007168768905103207,0.8096694350242615,0.005526518914848566
video_0016,0035,谁那么不识相？敢抢夏洛的女人。,-1.0,-1.0,-1.0,-1.0,Negative,train,0.11322503536939621,0.04390035942196846,0.06475038081407547,0.02957982011139393,0.04774670675396919,0.6501829624176025,0.05061470717191696
video_0016,0036,夏洛你个王八蛋，你怎么可以这样？,-1.0,-1.0,-1.0,-1.0,Negative,train,0.04452700540423393,0.08663453161716461,0.008714831434190273,0.00484559778124094,0.01502676960080862,0.8362091183662415,0.004042149055749178
video_0016,0037,快带我去检查,-1.0,-0.6,-1.0,-1.0,Negative,valid,0.07539097964763641,0.05394347757101059,0.062141794711351395,0.09580843895673752,0.08295312523841858,0.5676758885383606,0.06208620220422745
video_0016,0038,给我也查查吧,-1.0,0.0,-0.8,-1.0,Negative,test,0.05144708231091499,0.03928311914205551,0.033940669149160385,0.04608535021543503,0.043208226561546326,0.7472370862960815,0.03879857435822487
video_0016,0039,洛儿，你看你现在活成什么样子了,-1.0,-0.8,-1.0,-1.0,Negative,train,0.10363169014453888,0.03719639778137207,0.03160231187939644,0.1461569219827652,0.0400153249502182,0.5497961044311523,0.09160120040178299
video_0016,0040,张扬，谢谢你,-0.6,1.0,0.2,-1.0,Negative,test,0.06125086918473244,0.03924812376499176,0.03219768777489662,0.4234480857849121,0.039410240948200226,0.31937602162361145,0.08506898581981659
video_0016,0041,打今儿起，咱俩各论各的，我管你叫哥,1.0,0.4,1.0,1.0,Positive,valid,0.12423837929964066,0.07180213183164597,0.07756443321704865,0.18462559580802917,0.1482550948858261,0.21950046718120575,0.17401383817195892
video_0016,0042,不许这样对你张叔叔,-1.0,-0.8,-1.0,-1.0,Negative,train,0.13584855198860168,0.19599303603172302,0.05621819570660591,0.05185714736580849,0.1935964971780777,0.30936044454574585,0.057126160711050034
video_0016,0043,那麻烦您能告诉我他现在情况怎么样了吗？,0.6,-0.4,0.6,1.0,Positive,valid,0.03130863234400749,0.03424299880862236,0.05617857351899147,0.015437689609825611,0.05977072939276695,0.7854438424110413,0.017617452889680862
video_0016,0044,病人很不配合治疗，不太乐观。,-1.0,-1.0,-0.6,-0.8,Negative,train,0.2659566104412079,0.020181789994239807,0.03213067352771759,0.0034157761838287115,0.646751344203949,0.01694781705737114,0.014615996740758419
video_0016,0045,夏洛，我跟大春来看你来了,1.0,0.0,1.0,1.0,Positive,train,0.08927161246538162,0.027958355844020844,0.038696255534887314,0.11034022271633148,0.05328352004289627,0.6045888066291809,0.07586119323968887
video_0016,0046,小的时候吧，我就喜欢赖着你，跟你玩过家家，我当爸爸。,0.8,0.6,0.6,1.0,Positive,train,0.042220354080200195,0.021890250965952873,0.03097822144627571,0.3908053934574127,0.01913810707628727,0.42047247290611267,0.07449518144130707
video_0016,0047,再后来呢，你就成了大明星了，我也就不敢再喜欢你了。,-0.6,0.0,0.2,0.4,Negative,train,0.20154166221618652,0.33183977007865906,0.0503946952521801,0.01421953272074461,0.26773974299430847,0.11247866600751877,0.021785898134112358
video_0017,0001,B超超出来说是四胞胎，县城的医院说只能来北京生，我们那儿生不了，没这技术。,-0.2,-0.8,-0.8,0.0,Negative,train,0.011160723865032196,0.006375498604029417,0.0056402962654829025,0.003782790619879961,0.005051914602518082,0.9607654213905334,0.0072233169339597225
video_0017,0002,我们不建议你们再以安全性作为一家商品主要的卖点,-0.6,-0.6,-0.8,0.0,Negative,train,0.17567552626132965,0.07191070169210434,0.052949026226997375,0.09956508129835129,0.2540838122367859,0.23662710189819336,0.10918885469436646
video_0017,0003,怎么样？考虑好了吗？,0.0,0.0,0.0,-0.2,Neutral,train,0.1515624076128006,0.06899436563253403,0.06858605891466141,0.09812282770872116,0.1343632936477661,0.3407381772994995,0.1376328468322754
video_0017,0004,校长，我有人要照顾。,0.0,0.4,0.0,1.0,Neutral,train,0.08821587264537811,0.04952483996748924,0.07723686099052429,0.07237156480550766,0.08220066875219345,0.547070324420929,0.08337991684675217
video_0017,0005,你打死我吧，打死我，你每个月少三十斤粮票,-0.6,-0.2,-1.0,-0.2,Negative,train,0.4432491064071655,0.06957776844501495,0.13158321380615234,0.009390292689204216,0.042986687272787094,0.2879662811756134,0.015246656723320484
video_0017,0006,你以为我供你上大学，嫁给你，把饭留给你吃，是贪图你挣的30斤粮票,-1.0,-0.2,-1.0,-0.8,Negative,train,0.09097731113433838,0.05872848629951477,0.12407979369163513,0.021868009120225906,0.047450724989175797,0.6132456064224243,0.04365014657378197
video_0017,0007,校长，我自己的事情了了，我现在可以去九所工作了。,-0.2,0.4,0.0,0.0,Negative,train,0.13574747741222382,0.03725596144795418,0.03438057005405426,0.2263176441192627,0.0666513741016388,0.43557512760162354,0.06407179683446884
video_0017,0008,胡说，哪有学生不走，老师走的道理。,-0.2,-0.2,-0.6,0.6,Negative,train,0.03436120226979256,0.033542025834321976,0.004208769649267197,0.04054281860589981,0.03350847214460373,0.7946546673774719,0.059182025492191315
video_0017,0009,我对David已经忍无可忍了,-0.8,-1.0,-0.6,0.0,Negative,train,0.18674856424331665,0.338611364364624,0.06775125861167908,0.00374986813403666,0.3324041962623596,0.06894564628601074,0.0017890603048726916
video_0017,0010,我一定会努力的，不辜负您的希望。,1.0,1.0,0.6,0.6,Positive,train,0.1477094143629074,0.05701741948723793,0.025381850078701973,0.18652069568634033,0.12634049355983734,0.3741430640220642,0.08288703113794327
video_0017,0011,许博超是我的中学语文老师，刘淑芬是他妻子。,-0.4,0.0,-0.2,-1.0,Negative,train,0.16565603017807007,0.08668288588523865,0.09616389870643616,0.09307768940925598,0.08389019966125488,0.3567654490470886,0.11776375025510788
video_0017,0012,我拿了同事们的看护报告，把信纸蒙在上面拓的字,-0.2,0.0,-0.4,-1.0,Negative,train,0.11142126470804214,0.06105511635541916,0.08113204687833786,0.1185430958867073,0.09494802355766296,0.4301054775714874,0.10279498994350433
video_0017,0013,我没有，她们胡说，我给谁写呀？,-0.6,-1.0,-1.0,-0.8,Negative,train,0.0894741490483284,0.021053127944469452,0.018256617709994316,0.02159874327480793,0.032349828630685806,0.801426351070404,0.015841148793697357
video_0017,0014,我接到任务以后太紧张了，就生病了,-1.0,-0.8,-1.0,-0.8,Negative,train,0.1470545083284378,0.003816876793280244,0.3802538812160492,0.0018309997394680977,0.2495468109846115,0.21495892107486725,0.0025380533188581467
video_0017,0015,我我丈夫，她勾引我丈夫,-1.0,-1.0,-1.0,-1.0,Negative,valid,0.18192698061466217,0.049089252948760986,0.07575391232967377,0.1825018972158432,0.050502825528383255,0.2867947816848755,0.17343033850193024
video_0017,0016,我怕我承认了，他们就不让我去支边了。,-1.0,-0.8,-1.0,-1.0,Negative,train,0.02733943797647953,0.003976665902882814,0.7789337635040283,0.003682131180539727,0.008323056623339653,0.16953399777412415,0.008211049251258373
video_0017,0017,伯母，不是华北之大，容不下一张平静的课桌，是整个国家危亡，所以我们都要去当兵,-0.6,0.6,-0.6,-0.4,Negative,train,0.604348361492157,0.02973974123597145,0.08245684206485748,0.0040309857577085495,0.12264571338891983,0.15176118910312653,0.0050170887261629105
video_0017,0018,我看以后就别再清明这一天去扫墓了,-0.4,-0.4,-0.6,-0.8,Negative,train,0.11553540825843811,0.059706542640924454,0.04298014938831329,0.07625190913677216,0.16793198883533478,0.4801773130893707,0.05741669237613678
video_0017,0019,说什么呢你，再苦也要去，没有你李叔叔，我和你妈早死了边疆。,-0.6,-0.8,-1.0,-0.2,Negative,train,0.02244654856622219,0.01607324369251728,0.005155785474926233,0.0057152025401592255,0.8459670543670654,0.09784726798534393,0.006794878747314215
video_0018,0001,给我弄死他,-1.0,-1.0,-1.0,-1.0,Negative,train,0.13484381139278412,0.3455616235733032,0.010876242071390152,0.0030926342587918043,0.4356811046600342,0.059121329337358475,0.010823293589055538
video_0018,0002,这些衣服不干净，他们报案等于自首,-0.4,-0.4,-0.2,0.2,Negative,train,0.054576173424720764,0.01602993533015251,0.011005755513906479,0.005144951865077019,0.04544246941804886,0.8609465956687927,0.006854059640318155
video_0018,0003,到了补给站，你自己回吧,0.0,-0.2,-0.2,-0.2,Neutral,train,0.08648335933685303,0.042747169733047485,0.04282236099243164,0.0919899120926857,0.06393451988697052,0.5281416177749634,0.14388111233711243
video_0018,0004,闭嘴，不是来抓你的。,-1.0,-0.4,-1.0,-1.0,Negative,train,0.06589727103710175,0.012139917351305485,0.009719859808683395,0.008804875425994396,0.01511145569384098,0.7928776741027832,0.09544898569583893
video_0018,0005,你有什么资格替我做决定,-1.0,-1.0,-1.0,-0.4,Negative,train,0.10855170339345932,0.08111198991537094,0.06406919658184052,0.14635349810123444,0.11969127506017685,0.33720311522483826,0.14301924407482147
video_0018,0006,我说错什么了,-1.0,-0.4,-1.0,-1.0,Negative,valid,0.047586046159267426,0.03513225167989731,0.01981053315103054,0.0217575840651989,0.08094894140958786,0.7677735686302185,0.0269911028444767
video_0018,0007,所有车辆全体人员，戴头盔,-0.6,0.0,-1.0,-1.0,Negative,train,0.15650799870491028,0.06208005174994469,0.0939907431602478,0.14035987854003906,0.14728295803070068,0.29794052243232727,0.1018378809094429
video_0018,0008,熟练的安装火石最起码要经过13个月的专业训练,-1.0,0.0,-1.0,-1.0,Negative,test,0.24179476499557495,0.06296756863594055,0.057512227445840836,0.09746869653463364,0.14361144602298737,0.3167376220226288,0.07990767806768417
video_0018,0009,我们只能靠自己了。,-0.4,0.0,-0.6,-0.4,Negative,train,0.12362004816532135,0.09446613490581512,0.06474070996046066,0.1201554387807846,0.11633166670799255,0.2815054655075073,0.19918057322502136
video_0018,0010,今天是中国新年的第一天。,0.0,0.2,0.4,0.0,Neutral,train,0.12993642687797546,0.10029473155736923,0.06360150128602982,0.18219465017318726,0.09557758271694183,0.2591615617275238,0.16923363506793976
video_0018,0011,儿子，对不起。,-1.0,-1.0,-1.0,-0.4,Negative,train,0.15612097084522247,0.06472285836935043,0.06248389929533005,0.13880403339862823,0.2274499088525772,0.254867285490036,0.0955510288476944
video_0018,0012,可是现在你已经长大成人了,-1.0,0.0,-1.0,-0.2,Negative,train,0.12128757685422897,0.09181144833564758,0.034214697778224945,0.0883784294128418,0.09469498693943024,0.41527917981147766,0.1543337106704712
video_0019,0001,我想沈小姐可能收到我的信了，我的司机前两天送来了。,0.0,0.0,0.0,-0.2,Neutral,test,0.06300056725740433,0.028768371790647507,0.056620240211486816,0.050641585141420364,0.046305760741233826,0.7228309512138367,0.03183251991868019
video_0019,0002,无所谓，乱世。,-0.4,-0.6,-0.6,-0.8,Negative,test,0.007979101501405239,0.012392832897603512,0.006445882376283407,0.06254500150680542,0.013015483506023884,0.3389374017715454,0.5586842894554138
video_0019,0003,那么过两天我还可以再来吗？,0.0,0.0,0.0,0.0,Neutral,valid,0.17302624881267548,0.06134810671210289,0.10334043949842453,0.11511819064617157,0.10817154496908188,0.33071577548980713,0.10827963799238205
video_0019,0004,我记事以来，从没见过我妈笑过，她30多岁就去世了，我爸一滴眼泪都没流。,-1.0,-0.6,-0.8,-0.4,Negative,train,0.042107418179512024,0.0035805737134069204,0.0028610103763639927,0.21113748848438263,0.2231280654668808,0.4931739568710327,0.024011505767703056
video_0019,0005,披肩很漂亮。,0.8,0.8,0.4,0.8,Positive,train,0.07639717310667038,0.04828432574868202,0.05687784403562546,0.1727292388677597,0.04400094226002693,0.4838123619556427,0.11789807677268982
video_0019,0006,最近我也很怕听这种音乐，一听鼻子就酸。,-0.6,-1.0,-0.8,0.0,Negative,test,0.011437974870204926,0.30639785528182983,0.5848544239997864,0.0011412962339818478,0.06537354737520218,0.028433293104171753,0.002361567923799157
video_0019,0007,不是，我们分手了，没有孩子，不算太痛苦,-0.8,-0.2,-0.2,-0.2,Negative,valid,0.10661715269088745,0.04221682623028755,0.010432505048811436,0.3308524489402771,0.14648835361003876,0.0915505513548851,0.27184218168258667
video_0019,0008,要我自己动手，我还怕痛呢,-1.0,-0.8,-1.0,-1.0,Negative,train,0.016995064914226532,0.018373144790530205,0.8842299580574036,0.003983255475759506,0.011720501817762852,0.05446302890777588,0.010235026478767395
video_0019,0009,春望，我被老爷侮辱，也怀过他的孩子，你还要我吗？,-1.0,-0.8,-1.0,-1.0,Negative,train,0.06340185552835464,0.1718275398015976,0.014591521583497524,0.010658401995897293,0.032549772411584854,0.6965657472610474,0.010405119508504868
video_0019,0010,不过呢，男人可以常常换，所以我一直把你的照片挂在我的心里。,1.0,0.8,1.0,1.0,Positive,test,0.04052993655204773,0.016775574535131454,0.02172219380736351,0.25208139419555664,0.02481997199356556,0.6000276803970337,0.04404319077730179
video_0019,0011,哼，放下你的鞭子。,-1.0,-1.0,-0.2,-1.0,Negative,train,0.7360777854919434,0.051753148436546326,0.01382045540958643,0.019825240597128868,0.03998706489801407,0.11392466723918915,0.024611573666334152
video_0019,0012,我笑你打他两巴掌。,1.0,0.4,1.0,1.0,Positive,train,0.021988457068800926,0.017495034262537956,0.0023408064153045416,0.7004697918891907,0.003830195404589176,0.21886374056339264,0.03501195088028908
video_0019,0013,不过只要你喜欢呢，人家就是拼了命也值得,1.0,1.0,0.4,1.0,Positive,train,0.014509190805256367,0.006598606240004301,0.00943402387201786,0.6861065626144409,0.008526192046701908,0.14860334992408752,0.12622204422950745
video_0019,0014,沈小姐，章能才躲在哪儿？我让他替我偿命,-1.0,-1.0,-1.0,-1.0,Negative,valid,0.1307026594877243,0.01931876130402088,0.01967022381722927,0.02592722326517105,0.036616384983062744,0.7509449124336243,0.016819855198264122
video_0019,0015,我们三个啊，今生今世都要在一起吃饭。,1.0,1.0,0.8,1.0,Positive,train,0.11371158808469772,0.06101606786251068,0.052366502583026886,0.3390742242336273,0.06659716367721558,0.22233934700489044,0.1448950618505478
video_0019,0016,是我们自愿的，他把他的心交给他的梦，我把我的心交给他。,0.4,0.8,0.0,0.6,Positive,valid,0.017457779496908188,0.007820197381079197,0.009097318165004253,0.2389683574438095,0.010503989644348621,0.6017208099365234,0.11443151533603668
video_0020,0001,红色的也好看呀，但是要是买了红的，我肯定也会后悔，对吧？,-0.4,-0.2,0.0,0.0,Negative,test,0.13901270925998688,0.0343816801905632,0.035308610647916794,0.05004778504371643,0.07123168557882309,0.22448311746120453,0.4455344080924988
video_0020,0002,如果存在平行宇宙，这样的问题就好解决了,0.6,0.6,0.4,0.2,Positive,train,0.10595505684614182,0.07354535162448883,0.05880420655012131,0.15453608334064484,0.09719719737768173,0.24258334934711456,0.2673788070678711
video_0020,0003,所以呢，如果选了物理小组也会想回去改的。,-0.4,-0.2,0.0,-0.2,Negative,train,0.13525953888893127,0.03448254615068436,0.05812140554189682,0.21152947843074799,0.0782037228345871,0.44322580099105835,0.03917752578854561
video_0020,0004,还有物理老头也不喜欢我。,-1.0,-0.8,-1.0,-0.8,Negative,train,0.7759504914283752,0.05053253471851349,0.011673305183649063,0.010970129631459713,0.03230368345975876,0.0634094700217247,0.055160365998744965
video_0020,0005,而且天文组好像没有我们班同学。,0.6,-0.4,-0.2,0.6,Positive,test,0.060473691672086716,0.008687825873494148,0.02889793924987316,0.012599501758813858,0.01674818992614746,0.8562146425247192,0.01637815684080124
video_0020,0006,没有选物理小组也可以参加物理竞赛嘛,0.4,0.2,0.4,0.4,Positive,train,0.0806221291422844,0.03105405531823635,0.030293457210063934,0.1145060583949089,0.05822369083762169,0.32995498180389404,0.35534557700157166
video_0020,0007,正好市里的口语比赛，还有两个直升高中的名额,0.0,0.0,0.2,0.2,Neutral,test,0.10242759436368942,0.04653360694646835,0.0356997512280941,0.17880798876285553,0.0616648867726326,0.5076891183853149,0.06717708706855774
video_0020,0008,我们走吧，你让我妹妹坐前面吧，她个子比较小。,0.6,0.0,0.0,0.8,Positive,valid,0.10609466582536697,0.0588700994849205,0.07504715770483017,0.09255346655845642,0.09358243644237518,0.42047804594039917,0.15337413549423218
video_0020,0009,你们根本没有找过，对不对？,-1.0,-0.6,-1.0,-0.6,Negative,test,0.017219144850969315,0.007335366681218147,0.00828360766172409,0.009488223120570183,0.015503743663430214,0.8961886763572693,0.04598119854927063
video_0020,0010,这不是爱因斯坦。,-0.6,-0.2,-1.0,-1.0,Negative,train,0.05179999768733978,0.09745490550994873,0.026077596470713615,0.020708251744508743,0.05855374410748482,0.2945437431335449,0.45086178183555603
video_0020,0011,这样想，心里就会好受一些了,0.2,0.6,0.4,0.6,Positive,train,0.0037150306161493063,0.004386950749903917,0.00256963144056499,0.9465153813362122,0.004451307002454996,0.02313372492790222,0.01522793062031269
video_0020,0012,我们去哪儿啊,0.8,0.0,0.4,0.8,Positive,test,0.0813680961728096,0.06733435392379761,0.0611020028591156,0.08712565153837204,0.07381317019462585,0.5457878112792969,0.08346901834011078
video_0020,0013,反正我觉得挺好听的。,1.0,1.0,1.0,1.0,Positive,test,0.0757456049323082,0.0344332791864872,0.08079523593187332,0.24092714488506317,0.02567392587661743,0.2596352994441986,0.28278952836990356
video_0021,0001,杨瑞，我们还剩十分钟就要撤离,0.0,0.0,-0.6,-0.6,Neutral,test,0.21436217427253723,0.06228096783161163,0.10115150362253189,0.15362979471683502,0.09746822714805603,0.2674597501754761,0.10364751517772675
video_0021,0002,全体注意，为保证人质安全，各位置必须同步攻击，等我命令,0.0,0.0,-0.4,-0.4,Neutral,train,0.11864526569843292,0.03999524191021919,0.07740510255098343,0.13701340556144714,0.07723743468523026,0.4869035482406616,0.06279999017715454
video_0021,0003,看看能不能延缓一下他们的行动,-0.4,0.0,-0.2,0.0,Negative,test,0.07083074748516083,0.07526902854442596,0.08209682255983353,0.08930657804012299,0.15583012998104095,0.40212100744247437,0.12454570829868317
video_0021,0004,你能跟着罗星，说明你有两下,0.4,0.8,0.6,0.0,Positive,test,0.1562841683626175,0.03981095179915428,0.06912460178136826,0.2605958580970764,0.026965787634253502,0.2776730954647064,0.16954563558101654
video_0021,0005,那也让我见识下你的本事。,-0.2,0.6,0.4,-0.2,Negative,test,0.006987329572439194,0.003868726547807455,0.00208425079472363,0.0078045157715678215,0.0032234422396868467,0.9701813459396362,0.005850368645042181
video_0021,0006,她那边情况到底怎么样？,-0.2,-0.2,-0.2,-0.6,Negative,test,0.08108042925596237,0.05931796878576279,0.15106309950351715,0.022359155118465424,0.09253349155187607,0.548194944858551,0.045450981706380844
video_0021,0007,人救了，可是家没了,-0.6,-1.0,-1.0,-0.4,Negative,train,0.13017286360263824,0.073036789894104,0.06680276244878769,0.0333029106259346,0.22715090215206146,0.3566535711288452,0.1128801479935646
video_0021,0008,他是我见过最好的狙击手。,0.4,1.0,0.2,0.0,Positive,valid,0.014769375324249268,0.005022246390581131,0.0021952565293759108,0.006388246547430754,0.0037608083803206682,0.9638846516609192,0.0039793443866074085
video_0021,0009,我其实一直在追查黑市核原料黄饼的买卖，被恐怖分子抓走的那个威廉是其中最大的卖家。,-0.4,-0.6,-0.6,-0.4,Negative,train,0.2456779181957245,0.06459552049636841,0.1422448456287384,0.04280685633420944,0.127707839012146,0.3507448136806488,0.026222117245197296
video_0021,0010,如果我不跟你说，我没有办法拿到我要的东西,-1.0,-0.2,-1.0,-1.0,Negative,valid,0.018035780638456345,0.007175792939960957,0.010701312683522701,0.030254729092121124,0.016544705256819725,0.8026970028877258,0.11459071189165115
video_0021,0011,如果要救那么多人走的话，就不可能原路返回了。,-0.4,-0.2,-0.8,-0.6,Negative,test,0.14259976148605347,0.06723790615797043,0.05834111571311951,0.07851953059434891,0.13631698489189148,0.47373029589653015,0.043254364281892776
video_0022,0001,我没什么可以坚持的，也没什么要放弃的,-0.4,-0.4,-0.2,-0.2,Negative,valid,0.04517023265361786,0.03412577137351036,0.017707912251353264,0.05598179250955582,0.09337291121482849,0.11638502031564713,0.637256383895874
video_0022,0002,回？回个屁呀。,-1.0,-1.0,-1.0,-1.0,Negative,test,0.0701533779501915,0.05532841384410858,0.038929533213377,0.04542548581957817,0.0807177796959877,0.6121127009391785,0.09733271598815918
video_0022,0003,信上不是写了吗？我考虑几天才给你回的信。,-0.2,0.0,-0.6,-0.4,Negative,train,0.09518332034349442,0.05939915403723717,0.052483782172203064,0.10196465253829956,0.08663689345121384,0.5397959351539612,0.06453625112771988
video_0022,0004,人家把信寄了，我想回复信,0.0,0.0,-0.2,-0.2,Neutral,train,0.12494360655546188,0.0815153494477272,0.07435589283704758,0.1903305947780609,0.10668370127677917,0.31426823139190674,0.10790257900953293
video_0022,0005,我就知道你们俩离开我一会儿都不行。,-0.2,-0.4,-0.2,-0.2,Negative,train,0.14382979273796082,0.05073128268122673,0.11067131161689758,0.11293841153383255,0.10043946653604507,0.34643036127090454,0.13495932519435883
video_0022,0006,小题大做，我能有什么事？,-1.0,-1.0,-1.0,-0.8,Negative,train,0.02441742643713951,0.015209213830530643,0.009252576157450676,0.017349638044834137,0.025007836520671844,0.8759897351264954,0.03277355805039406
video_0022,0007,谁混日子了，苏韵哪有你们想的那么简单,-1.0,-1.0,-1.0,-1.0,Negative,test,0.03170284628868103,0.01542934961616993,0.004858152009546757,0.005326073616743088,0.3088092803955078,0.6266078948974609,0.007266465108841658
video_0022,0008,我们是不懂，可我知道你说的比唱的好听,-1.0,-0.6,-0.2,-1.0,Negative,train,0.05585303530097008,0.022044191136956215,0.026161983609199524,0.06932895630598068,0.024716462939977646,0.7461520433425903,0.055743347853422165
video_0022,0009,就算失败，也不许回头。,-0.4,0.2,-0.2,-1.0,Negative,train,0.04907506704330444,0.03187562897801399,0.025982698425650597,0.04866355285048485,0.05238056927919388,0.4198097288608551,0.3722127079963684
video_0022,0010,我们这儿大的帮小的先来了帮后到的,0.6,0.4,0.6,1.0,Positive,train,0.09882556647062302,0.07027174532413483,0.06521594524383545,0.1544032245874405,0.09255950152873993,0.3512422442436218,0.16748176515102386
video_0022,0011,我这几年四处演出，不知道为什么来到这里感觉特别温暖。,0.6,1.0,0.8,0.4,Positive,train,0.0013937464682385325,0.0013951208675280213,0.0009149068500846624,0.44463661313056946,0.0011944669531658292,0.5441924929618835,0.006272711791098118
video_0022,0012,我才要感谢你们，让我有机会唱歌给小朋友们听，谢谢。,0.6,1.0,0.8,1.0,Positive,train,0.039670392870903015,0.012194877490401268,0.026276275515556335,0.4570980966091156,0.015317973680794239,0.41329628229141235,0.03614603355526924
video_0022,0013,如果这次我们还还不上，你说怎么着就怎么着？我们也认了,-0.6,-0.6,-1.0,-1.0,Negative,train,0.10566510260105133,0.030255630612373352,0.05577954649925232,0.08359995484352112,0.057701803743839264,0.5949558019638062,0.07204210013151169
video_0022,0014,你们凭什么不经过我的同意就卖我的东西,-1.0,-1.0,-1.0,-1.0,Negative,train,0.12196184694766998,0.03011520765721798,0.05698850005865097,0.15632858872413635,0.0825481191277504,0.4628283977508545,0.08922930806875229
video_0022,0015,不是跟你说过吗？一直给你留着间卧室。,-0.4,0.0,-0.4,-0.6,Negative,train,0.05647129565477371,0.03781181946396828,0.026970239356160164,0.08208000659942627,0.05048109591007233,0.6462254524230957,0.09996011853218079
